kernel_id,LOC,BLC,UDF,I,EH,NVD,NEC,S,P,OPRND,OPRATOR,UOPRND,UOPRATOR,ID,LOCom,EAP,CW,ALID,MeanLCC,ALLC,KLCID,CyC,MLID,NBD,AID,CC,MC,MeanWMC,MeanLMC,H1,H2,H3,MW,LMC,PT,PT_bin,LOC_bin,NVD_bin,bal_group
22733646,47,0,1.0,5,0.0,7.0,2.0,1.0,15.0,96,40,93.0,13,152.0,2.0,1.385825513163002,8.0,13.142857142857142,3.357142857142857,34.746753246753244,3.3714285714285714,1.0,24,7.090909090909091,70,14,7.0,36.285714285714285,3.857142857142857,4.0,2.0,0.0,254.0,27.0,3,"(2.0, 3.0]","(3.999, 60.0]","(4.0, 7.0]",
34809033,46,0,0.0,5,0.0,4.0,4.0,6.0,33.0,128,69,122.0,22,340.0,13.0,2.220876916463677,129.0,6.0,4.6,50.66587719298245,6.705,1.1,19,7.684210526315789,142,10,10.0,17.3,2.0,0.0,0.0,0.0,173.0,20.0,4,"(3.0, 5.0]","(3.999, 60.0]","(2.0, 4.0]",
35874207,281,0,9.0,20,1.0,0.0,3.0,21.0,114.0,514,252,452.0,66,1019.0,64.0,4.316449348044133,304.0,5.611111111111111,15.61111111111111,36.81139653055445,4.486459047488459,1.2777777777777777,22,11.3,247,18,21.0,17.142857142857142,2.6666666666666665,17.0,4.0,0.0,360.0,56.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
23959400,338,0,0.0,10,0.0,0.0,49.0,36.0,522.0,965,495,825.0,78,2022.0,3.0,2.63061396899331,16.0,5.517857142857143,6.035714285714286,54.13832167803495,6.684186168589693,1.5,23,17.0,202,56,45.0,20.68888888888889,1.3555555555555556,11.0,0.0,0.0,931.0,61.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
28675378,159,0,1.0,9,0.0,1.0,19.0,25.0,164.0,384,219,315.0,66,712.0,10.0,2.937918122245816,59.0,5.4324324324324325,4.297297297297297,40.81019206019207,4.934615384615384,0.972972972972973,30,17.0,273,37,,,,,,,,,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
2528770,203,0,3.0,16,0.0,0.0,0.0,22.0,31.0,346,230,292.0,42,710.0,16.0,3.668681807050023,95.0,6.809523809523809,9.666666666666666,39.639890400604685,4.258198504627076,1.0,28,6.703703703703703,250,21,1.0,7.0,1.0,0.0,1.0,0.0,7.0,1.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
24034288,328,0,3.0,10,1.0,0.0,0.0,16.0,0.0,389,211,302.0,12,835.0,67.0,2.1576157042556243,373.0,5.0,328.0,24.8109756097561,4.786127167630058,4.0,37,5.030487804878049,835,1,,,,,,,,,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
29077828,264,0,5.0,27,0.0,2.0,0.0,32.0,174.0,496,225,353.0,56,947.0,46.0,3.150170102975089,301.0,6.190476190476191,12.571428571428571,37.74207616487424,4.873675000651602,1.0,46,7.6,204,21,13.0,18.53846153846154,2.6923076923076925,11.0,0.0,0.0,241.0,35.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
41115740,264,0,4.0,17,0.0,2.0,0.0,19.0,122.0,469,256,405.0,52,809.0,13.0,3.7946697234560816,46.0,5.888888888888889,29.33333333333333,28.903701031629552,3.7654490389784505,0.1111111111111111,33,8.357142857142858,223,9,7.0,10.857142857142858,2.571428571428572,6.0,0.0,0.0,76.0,18.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
6734253,218,1,5.0,23,1.0,1.0,4.0,45.0,208.0,536,190,379.0,49,888.0,3.0,4.0635694016060615,22.0,7.6,8.72,47.94187654078831,5.014723640646508,1.8,37,26.375,121,25,8.0,24.125,3.25,4.0,0.0,0.0,193.0,26.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
25242890,276,0,6.0,53,2.0,1.0,0.0,31.0,181.0,534,237,424.0,48,1105.0,44.0,5.280341023069208,274.0,5.166666666666667,23.0,46.13775606787621,5.936747129681912,1.25,31,8.477064220183486,438,12,14.0,86.0,15.214285714285714,5.0,0.0,0.0,1204.0,213.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
24644049,197,0,8.0,23,0.0,1.0,4.0,7.0,19.0,285,134,233.0,14,494.0,9.0,3.187204603055004,9.0,5.1,19.7,23.93328907828148,3.09050925925926,1.1,28,7.298507462686567,185,10,,,,,,,,,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
6195197,249,0,10.0,49,0.0,1.0,2.0,35.0,148.0,410,212,349.0,61,736.0,23.0,2.7969012507000186,80.0,6.285714285714286,11.857142857142858,35.74249137454025,4.167590401438064,1.2857142857142858,21,28.90909090909091,122,21,37.0,21.72972972972973,2.216216216216216,7.0,1.0,0.0,804.0,82.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
7675381,217,0,14.0,6,1.0,0.0,1.0,24.0,13.0,444,216,368.0,33,975.0,48.0,1.19185563602797,307.0,7.777777777777778,24.11111111111111,38.89386390358612,4.086758796118165,1.3333333333333333,41,15.88888888888889,625,9,11.0,10.909090909090908,1.181818181818182,1.0,0.0,0.0,120.0,13.0,5,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
16908284,234,0,15.0,14,1.0,1.0,1.0,25.0,107.0,479,235,414.0,69,734.0,6.0,1.2937187478594423,8.0,5.45,11.7,32.56451215086084,3.937569084629702,1.3,61,10.36842105263158,180,20,4.0,11.0,1.5,3.0,0.0,0.0,44.0,6.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
14605788,228,0,2.0,10,0.0,0.0,2.0,18.0,72.0,439,199,321.0,40,833.0,58.0,2.1444619494485924,254.0,3.923076923076923,17.53846153846154,25.822044427620256,4.008291482273383,1.5384615384615383,25,10.0,318,13,1.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
30252297,219,0,1.0,13,0.0,1.0,0.0,25.0,99.0,522,298,421.0,66,1241.0,47.0,2.767495490558714,285.0,5.384615384615385,16.846153846153847,54.1464303670186,6.266374013176608,1.4615384615384617,48,15.2,661,13,9.0,56.55555555555556,6.555555555555555,9.0,0.0,0.0,509.0,59.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
29399173,151,0,4.0,14,3.0,0.0,4.0,12.0,91.0,421,285,277.0,51,719.0,14.0,0.6671918167911044,67.0,5.555555555555555,8.38888888888889,43.94069358825456,5.582033924680983,1.1666666666666667,20,7.390243902439025,230,18,6.0,5.0,1.0,0.0,5.0,1.0,30.0,6.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
21826670,152,0,4.0,8,0.0,0.0,4.0,14.0,36.0,330,147,285.0,42,569.0,12.0,2.375687832499943,24.0,6.133333333333334,10.133333333333333,44.55667678482619,4.705447113780448,1.4666666666666666,25,10.666666666666666,144,15,12.0,11.25,2.5,1.0,7.0,7.0,135.0,30.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
30077693,198,0,1.0,12,0.0,2.0,1.0,3.0,196.0,446,223,345.0,26,852.0,3.0,3.151812580598939,8.0,6.909090909090909,18.0,48.39807834441981,5.660437216742202,1.181818181818182,24,15.75,398,11,10.0,9.7,1.0,10.0,0.0,0.0,97.0,10.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
35145020,264,0,11.0,14,0.0,1.0,3.0,30.0,139.0,531,353,418.0,97,947.0,31.0,3.598581458661699,236.0,4.416666666666667,22.0,39.98220593678451,5.919983017262962,2.1666666666666665,26,11.588235294117649,183,12,10.0,36.9,3.7,0.0,0.0,0.0,369.0,37.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
51443,163,0,0.0,9,0.0,0.0,0.0,25.0,41.0,307,188,282.0,32,627.0,24.0,2.2668291337921915,152.0,7.857142857142857,23.285714285714285,46.96612172720547,5.3670113813550495,3.4285714285714284,33,8.642857142857142,189,7,6.0,15.0,1.6666666666666667,2.0,0.0,5.0,90.0,10.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
26226966,173,0,1.0,8,0.0,1.0,28.0,22.0,181.0,439,252,369.0,80,762.0,10.0,2.9092631915428,59.0,5.295454545454546,3.9318181818181817,40.90907123179851,4.912820512820513,0.9545454545454546,30,28.0,273,44,,,,,,,,,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
19272604,156,0,0.0,14,0.0,2.0,9.0,21.0,112.0,335,175,287.0,52,545.0,23.0,1.868689636276457,39.0,6.555555555555555,5.777777777777778,40.94614665170221,4.848300464967132,1.0,25,20.0,46,27,17.0,13.411764705882351,3.176470588235294,16.0,1.0,0.0,228.0,54.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
28486612,249,0,0.0,5,0.0,2.0,3.0,9.0,330.0,766,393,620.0,78,1538.0,53.0,2.033529158905287,163.0,5.366666666666666,8.3,70.32020026041847,8.60449841035207,1.1666666666666667,25,21.807692307692307,296,30,31.0,29.83870967741936,4.258064516129032,14.0,0.0,0.0,925.0,132.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
35386764,206,0,2.0,6,0.0,1.0,1.0,21.0,80.0,389,291,314.0,51,837.0,40.0,3.024491525423729,287.0,6.375,12.875,38.933383871563215,4.3616401136621725,1.9375,29,7.681818181818182,168,16,13.0,44.07692307692308,4.615384615384615,1.0,7.0,1.0,573.0,60.0,5,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
26897905,342,0,1.0,12,0.0,1.0,2.0,21.0,77.0,326,160,249.0,32,944.0,40.0,2.6967372194442536,315.0,6.0,26.307692307692307,28.63542241963192,3.594164853562157,1.0769230769230769,39,16.6,484,13,6.0,14.333333333333334,4.5,6.0,0.0,0.0,86.0,27.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
6656887,163,0,3.0,12,0.0,1.0,4.0,33.0,173.0,418,252,345.0,71,782.0,15.0,2.1459840763949423,72.0,6.789473684210527,8.578947368421053,50.24984923624341,5.255047154427959,1.1578947368421053,27,17.27777777777778,232,19,1.0,130.0,9.0,0.0,0.0,0.0,130.0,9.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
2278197,205,1,5.0,11,0.0,0.0,0.0,22.0,216.0,510,282,483.0,88,898.0,12.0,2.057308194885197,61.0,6.482758620689655,7.068965517241379,41.99810338129304,4.319891443167305,1.3103448275862069,28,18.37037037037037,101,29,9.0,17.444444444444443,2.0,6.0,3.0,0.0,157.0,18.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
381721,161,0,1.0,16,0.0,2.0,0.0,29.0,237.0,550,241,479.0,60,906.0,2.0,2.8701159248038666,2.0,5.916666666666667,6.708333333333333,52.51260212418301,5.971205622400476,1.1666666666666667,20,16.0,91,24,16.0,16.0,1.875,12.0,0.0,0.0,256.0,30.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
25927261,332,0,4.0,27,1.0,2.0,3.0,21.0,250.0,732,345,563.0,61,1172.0,5.0,2.9144918601730714,13.0,5.6875,20.75,38.44715507204723,4.808161946860964,1.4375,31,15.357142857142858,163,16,10.0,4.6,1.4,5.0,0.0,0.0,46.0,14.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
15056506,199,0,7.0,9,0.0,0.0,0.0,16.0,153.0,323,83,287.0,40,774.0,55.0,2.21192147872188,369.0,4.157894736842105,10.473684210526317,28.10400728742222,4.456709509960284,1.0,16,9.166666666666666,160,19,22.0,58.5,4.090909090909091,1.0,2.0,6.0,1287.0,90.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
25307608,169,0,9.0,6,0.0,0.0,1.0,25.0,118.0,220,98,206.0,18,689.0,28.0,3.3037194328378656,200.0,4.857142857142857,24.142857142857142,29.831233362910385,3.9282246879334255,1.0,22,11.847826086956522,593,7,10.0,16.1,3.2,9.0,0.0,0.0,161.0,32.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
14199725,247,0,15.0,11,0.0,1.0,1.0,19.0,169.0,415,173,359.0,54,701.0,2.0,2.2469551511677888,8.0,5.230769230769231,19.0,32.554007821873945,4.176890009459358,1.6153846153846154,22,13.928571428571429,152,13,11.0,3.1818181818181817,1.2727272727272727,9.0,0.0,1.0,35.0,14.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
12362578,223,0,1.0,20,0.0,0.0,11.0,16.0,73.0,448,299,389.0,52,857.0,8.0,2.026300150878641,18.0,6.76,8.92,44.770854609929074,4.462413702239789,1.08,36,18.2,156,25,16.0,28.125,2.125,0.0,3.0,12.0,450.0,34.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
21995534,292,0,5.0,18,0.0,0.0,4.0,51.0,25.0,490,327,375.0,62,1053.0,42.0,3.2620719300759418,384.0,6.15,14.6,33.89081556470599,4.109582569670612,1.1,29,15.526315789473683,315,20,,,,,,,,,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
24724452,286,0,3.0,7,0.0,0.0,0.0,30.0,141.0,370,427,274.0,19,703.0,70.0,2.0233898305084748,254.0,7.857142857142857,40.85714285714285,27.01029169607151,2.93386859619254,1.0,25,9.76605504587156,539,7,,,,,,,,,5,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
35142594,207,0,6.0,6,0.0,2.0,0.0,13.0,38.0,275,244,239.0,50,805.0,27.0,1.031186440677966,139.0,6.2,13.8,40.04181408502098,5.775286623036169,0.9333333333333332,23,10.0,299,15,16.0,32.4375,5.4375,1.0,7.0,0.0,519.0,87.0,5,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
22088654,240,0,4.0,3,0.0,0.0,3.0,83.0,171.0,352,156,317.0,97,607.0,2.0,0.8233668972760693,16.0,3.625,7.5,119.15964520676692,2.921748945657985,3.0625,20,12.866666666666667,146,32,24.0,30.416666666666668,1.9166666666666667,5.0,0.0,1.0,730.0,46.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
3977555,212,0,3.0,16,0.0,1.0,1.0,28.0,182.0,441,178,343.0,51,755.0,5.0,3.744674292231891,32.0,7.035714285714286,7.571428571428571,45.8361798864108,4.483154246547104,1.1428571428571428,21,36.57142857142857,147,28,10.0,73.7,7.7,8.0,0.0,0.0,737.0,77.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
21168353,283,0,0.0,21,0.0,2.0,4.0,51.0,232.0,753,355,304.0,36,1391.0,60.0,5.059478959746102,370.0,5.25,17.6875,55.133184523809526,6.863963721264367,2.875,34,49.5,971,16,3.0,93.66666666666669,18.0,10.0,0.0,1.0,281.0,54.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
7341918,252,0,2.0,14,0.0,0.0,0.0,42.0,82.0,441,277,350.0,61,949.0,32.0,4.035530978073788,190.0,5.75,15.75,39.25605094310451,5.404702762515263,2.5,23,12.714285714285714,130,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"(2.0, 3.0]","(146.25, 351.0]","(-0.001, 2.0]",
44311929,197,0,0.0,3,0.0,1.0,0.0,4.0,0.0,173,72,128.0,16,537.0,38.0,0.549362372832784,301.0,4.5,98.5,26.35204081632653,4.333333333333334,0.5,14,8.122448979591837,533,2,4.0,26.0,3.25,0.0,0.0,0.0,104.0,13.0,4,"(3.0, 5.0]","(146.25, 351.0]","(-0.001, 2.0]",
24968965,148,0,2.0,6,0.0,4.0,1.0,8.0,74.0,180,72,172.0,28,447.0,5.0,1.9201174953431728,21.0,5.538461538461538,11.384615384615383,38.39210276902585,4.238011628893982,1.5384615384615383,19,10.045454545454543,108,13,8.0,7.5,1.375,7.0,2.0,0.0,60.0,11.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
9280100,230,1,7.0,25,0.0,3.0,15.0,23.0,273.0,569,279,522.0,91,1178.0,37.0,3.943469318203225,284.0,5.957446808510638,4.893617021276596,51.7692902112489,5.938395536522271,1.2127659574468086,30,15.0,137,47,26.0,40.03846153846154,2.230769230769231,11.0,0.0,0.0,1041.0,58.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
5333769,249,0,3.0,16,0.0,3.0,1.0,41.0,166.0,434,242,365.0,58,922.0,40.0,2.59117711028869,233.0,6.0,11.318181818181818,41.88910622577067,4.47503046196228,1.1363636363636365,25,35.166666666666664,208,22,22.0,34.45454545454545,2.0,0.0,8.0,0.0,758.0,44.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
21453630,227,0,1.0,17,0.0,6.0,11.0,23.0,146.0,516,258,485.0,85,905.0,9.0,3.974062150375597,109.0,6.4523809523809526,5.404761904761905,45.434691697191695,4.86214010856868,1.3571428571428572,24,13.538461538461538,187,42,63.0,38.66666666666666,4.349206349206349,14.0,12.0,0.0,2436.0,274.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
9762191,155,1,4.0,4,0.0,4.0,2.0,102.0,90.0,710,505,296.0,53,777.0,10.0,1.2958677063192632,28.0,5.0,9.6875,44.80181981646825,4.68338833120348,1.3125,22,12.74074074074074,394,16,11.0,21.09090909090909,2.636363636363636,5.0,4.0,0.0,232.0,29.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
25992539,239,0,2.0,14,3.0,3.0,2.0,36.0,99.0,509,229,419.0,44,877.0,29.0,2.923771313941825,79.0,6.545454545454546,21.727272727272727,42.224102861118304,4.0344670680197,2.1818181818181817,30,17.0,183,11,9.0,65.0,4.888888888888889,7.0,0.0,0.0,585.0,44.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
2950092,299,0,7.0,8,0.0,5.0,0.0,60.0,145.0,834,461,690.0,84,1530.0,40.0,1.8402039344902408,150.0,6.352941176470588,17.58823529411765,54.17490579395601,5.618806876817713,2.117647058823529,49,8.46031746031746,379,17,14.0,101.78571428571428,4.285714285714286,14.0,4.0,0.0,1425.0,60.0,4,"(3.0, 5.0]","(146.25, 351.0]","(4.0, 7.0]",
13868855,304,0,7.0,3,0.0,4.0,1.0,19.0,248.0,630,270,487.0,91,1152.0,62.0,1.1297577459643355,201.0,4.404255319148936,6.468085106382978,30.01945496832395,4.374338710934456,1.1702127659574468,44,12.263157894736842,209,47,29.0,19.24137931034483,2.5172413793103448,1.0,13.0,20.0,558.0,73.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
15102500,229,0,0.0,13,0.0,6.0,22.0,19.0,153.0,387,162,359.0,48,931.0,34.0,3.3107895113913166,251.0,5.553191489361702,4.872340425531915,36.571181488515656,5.311355960824046,1.0,18,14.882352941176473,80,47,1.0,47.0,3.0,0.0,1.0,0.0,47.0,3.0,4,"(3.0, 5.0]","(146.25, 351.0]","(4.0, 7.0]",
25346543,341,0,12.0,16,0.0,6.0,2.0,31.0,190.0,692,534,616.0,83,1127.0,19.0,3.751611978793524,48.0,6.241379310344827,11.758620689655173,41.56487656733682,4.838113529962319,1.3103448275862069,22,11.0,158,29,29.0,16.379310344827587,2.5517241379310347,1.0,21.0,8.0,475.0,74.0,4,"(3.0, 5.0]","(146.25, 351.0]","(4.0, 7.0]",
561703,188,2,1.0,14,0.0,7.0,0.0,31.0,144.0,490,217,451.0,67,840.0,13.0,5.200127416241803,89.0,6.555555555555555,6.962962962962963,51.70462747129414,4.734219689775245,1.851851851851852,28,29.8,69,27,11.0,23.0,1.9090909090909087,10.0,0.0,1.0,253.0,21.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
351887,231,0,20.0,6,0.0,7.0,1.0,107.0,349.0,634,274,573.0,76,960.0,4.0,1.731722020232466,17.0,5.724137931034483,7.9655172413793105,40.272994373039744,4.269133117840014,1.0344827586206895,30,11.555555555555555,79,29,15.0,6.8,1.4666666666666666,4.0,11.0,0.0,102.0,22.0,4,"(3.0, 5.0]","(146.25, 351.0]","(4.0, 7.0]",
36300450,187,0,2.0,35,1.0,3.0,0.0,35.0,50.0,339,231,296.0,54,762.0,33.0,5.442255337440894,195.0,6.333333333333333,12.466666666666669,50.466100749242784,6.50968121968122,1.2666666666666666,25,9.2,146,15,10.0,11.6,2.0,0.0,0.0,0.0,116.0,20.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
6192755,270,0,7.0,6,0.0,3.0,0.0,31.0,47.0,680,417,535.0,50,1220.0,21.0,1.5523682466394824,104.0,4.6,54.0,60.395173704128936,6.028667565139264,2.6,22,7.046153846153846,603,5,4.0,161.75,25.5,3.0,3.0,0.0,647.0,102.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
34215906,233,0,0.0,6,0.0,5.0,13.0,16.0,132.0,379,159,335.0,67,734.0,58.0,1.3770349567321962,190.0,6.6,5.825,30.41916361416361,3.348217893217893,1.1,24,11.952380952380953,68,40,16.0,10.625,2.25,11.0,1.0,1.0,170.0,36.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
33135335,150,0,0.0,13,0.0,3.0,0.0,9.0,131.0,283,153,244.0,29,518.0,23.0,3.011821177819172,59.0,7.166666666666667,12.5,37.82424390099829,4.036952861952862,1.25,24,7.111111111111111,93,12,8.0,2.5,1.0,8.0,0.0,0.0,20.0,8.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
36410701,166,0,2.0,19,1.0,3.0,10.0,13.0,99.0,332,159,304.0,46,582.0,16.0,5.219581249857296,82.0,6.846153846153846,6.384615384615385,33.95498993246969,3.940671294517448,0.9615384615384616,31,10.214285714285714,72,26,7.0,59.0,4.428571428571429,4.0,0.0,0.0,413.0,31.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
4586691,207,0,2.0,15,0.0,5.0,2.0,7.0,122.0,441,265,392.0,51,693.0,3.0,3.065903653455224,12.0,6.85,10.35,45.35862889833478,4.81858602671838,1.3,49,26.0,81,20,17.0,13.941176470588236,2.176470588235294,8.0,7.0,2.0,237.0,37.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
21259539,168,0,9.0,6,0.0,4.0,1.0,13.0,108.0,281,115,246.0,40,509.0,16.0,1.0573148015474996,62.0,7.25,10.5,32.95140038780664,3.768984487734488,1.0625,29,9.0,87,16,5.0,30.0,2.0,1.0,0.0,0.0,150.0,10.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
16723245,182,0,0.0,22,0.0,4.0,3.0,12.0,194.0,404,193,354.0,43,714.0,9.0,4.418326407794813,59.0,6.181818181818182,8.272727272727273,46.06096692000552,5.568460579824216,1.1363636363636365,26,11.23076923076923,89,22,20.0,8.25,1.1,6.0,11.0,2.0,165.0,22.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
4484582,215,0,3.0,39,0.0,3.0,7.0,17.0,165.0,478,264,371.0,53,758.0,12.0,1.999063216609324,47.0,5.647058823529412,12.647058823529411,43.69466693792141,5.328504244756537,1.7058823529411764,21,7.236363636363636,205,17,6.0,41.0,6.666666666666667,3.0,4.0,0.0,246.0,40.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
11650849,220,1,4.0,11,0.0,4.0,1.0,42.0,54.0,466,252,384.0,41,897.0,11.0,1.75518613218065,79.0,5.583333333333333,18.33333333333333,40.80863537127125,4.871193310657596,1.9166666666666667,21,16.6,536,12,4.0,6.75,2.25,1.0,2.0,0.0,27.0,9.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
26117257,215,0,1.0,21,0.0,7.0,2.0,10.0,251.0,481,250,408.0,69,851.0,31.0,3.585040836796102,179.0,5.782608695652174,9.347826086956522,38.93350159285682,5.736740947839346,1.0,38,8.235294117647058,137,23,14.0,14.357142857142858,2.4285714285714284,0.0,0.0,0.0,201.0,34.0,4,"(3.0, 5.0]","(146.25, 351.0]","(4.0, 7.0]",
30793087,157,0,1.0,15,0.0,6.0,10.0,24.0,155.0,372,128,336.0,46,603.0,0.0,3.97171039112268,0.0,7.23404255319149,3.3404255319148937,37.47664640324215,3.8926629517055047,1.148936170212766,25,24.83333333333333,106,47,18.0,4.722222222222222,1.0555555555555556,4.0,10.0,0.0,85.0,19.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
29338378,279,0,4.0,23,0.0,5.0,0.0,44.0,187.0,640,387,539.0,105,1177.0,44.0,3.062401534351668,296.0,5.363636363636363,12.681818181818182,48.15600496246384,6.464118364617376,1.4545454545454546,24,10.4,127,22,8.0,29.875,4.125,7.0,0.0,0.0,239.0,33.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
27511739,253,0,1.0,13,0.0,6.0,0.0,27.0,200.0,502,412,388.0,59,800.0,13.0,2.384152457372116,61.0,7.628571428571429,7.228571428571429,36.856923502734425,3.831447124304267,1.5714285714285714,26,25.133333333333333,100,35,17.0,36.94117647058823,6.294117647058823,7.0,0.0,0.0,628.0,107.0,4,"(3.0, 5.0]","(146.25, 351.0]","(4.0, 7.0]",
10739532,200,0,0.0,11,0.0,7.0,11.0,18.0,252.0,624,309,587.0,68,1204.0,16.0,2.2437503532204284,128.0,5.852941176470588,5.882352941176471,54.770133053221286,6.272779207376731,1.1470588235294117,41,20.6,156,34,12.0,93.5,4.25,0.0,0.0,0.0,1122.0,51.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
29233371,251,0,12.0,17,0.0,7.0,12.0,10.0,304.0,477,176,383.0,46,1039.0,34.0,1.5177751900815126,231.0,5.730769230769231,9.653846153846152,50.40413598549788,5.21099709114415,1.0384615384615383,21,22.0,483,26,19.0,39.526315789473685,4.7368421052631575,4.0,7.0,2.0,751.0,90.0,3,"(2.0, 3.0]","(146.25, 351.0]","(4.0, 7.0]",
16845948,159,0,5.0,9,0.0,4.0,3.0,10.0,132.0,294,114,271.0,36,522.0,5.0,3.183622295457801,24.0,6.478260869565218,6.913043478260869,39.07423952858736,4.245368982175579,1.3043478260869563,39,24.0,120,23,15.0,5.2,1.933333333333333,0.0,11.0,0.0,78.0,29.0,4,"(3.0, 5.0]","(146.25, 351.0]","(2.0, 4.0]",
5984287,216,0,3.0,14,0.0,3.0,2.0,24.0,81.0,353,187,313.0,43,617.0,16.0,1.6178540296242765,48.0,5.470588235294118,12.705882352941176,28.477395478315167,5.109578983108395,1.2941176470588236,25,8.789473684210526,78,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
34368657,206,0,6.0,14,1.0,4.0,2.0,12.0,98.0,500,265,424.0,55,814.0,21.0,2.0313491791675227,69.0,5.222222222222222,11.444444444444445,38.47057699623059,5.294889195613833,1.2222222222222223,27,9.885714285714286,229,18,12.0,41.75,4.166666666666667,1.0,5.0,7.0,501.0,50.0,3,"(2.0, 3.0]","(146.25, 351.0]","(2.0, 4.0]",
