id,precision,recall,F1,F3
368246,0.7520880103111267,0.6628714799880981,0.7046670913696289,0.670829176902771
26187673,0.8048795461654663,0.6818391680717468,0.7382679581642151,0.6924241781234741
34373094,0.8000005483627319,0.56352698802948,0.6612582206726074,0.5806917548179626
486387,0.7348076105117798,0.6164687871932983,0.6704564094543457,0.6265593767166138
29052047,0.769259512424469,0.46792370080947876,0.5818939805030823,0.48700058460235596
10959164,0.7507758736610413,0.6168022751808167,0.6772267818450928,0.6280089020729065
8157055,0.8025606870651245,0.7693576812744141,0.7856085300445557,0.7725538611412048
36317618,0.7185811400413513,0.6279234290122986,0.6702003479003906,0.6359466314315796
2060210,0.876284122467041,0.6686983108520508,0.758545458316803,0.6849237084388733
10413391,0.7507094740867615,0.6712856292724609,0.7087794542312622,0.6784636378288269
38016721,0.8767664432525635,0.7436651587486267,0.8047493100166321,0.7551286816596985
42387779,0.7678468823432922,0.5143143534660339,0.6160140633583069,0.5318762063980103
36237072,0.8441216349601746,0.5387758016586304,0.6577383279800415,0.5589965581893921
24034288,0.8312665224075317,0.5769404768943787,0.6811375617980957,0.595149040222168
13878260,0.769494891166687,0.637850284576416,0.6975154876708984,0.6489525437355042
20549689,0.7904888391494751,0.6467294096946716,0.7114192843437195,0.6587088108062744
2230803,0.773430585861206,0.6290555000305176,0.6938118934631348,0.6410213708877563
16902402,0.7949249148368835,0.7172292470932007,0.7540810704231262,0.7243086099624634
637469,0.8957940340042114,0.7772568464279175,0.8323262333869934,0.78767991065979
1381763,0.7518405914306641,0.641606867313385,0.6923635601997375,0.6511539816856384
21267037,0.7586168050765991,0.721499502658844,0.7395927309989929,0.7250469923019409
12184894,0.8895690441131592,0.7649346590042114,0.8225574493408203,0.7758042216300964
8045209,0.8990208506584167,0.724193811416626,0.8021925091743469,0.7385560870170593
7824171,0.8474283218383789,0.7104635238647461,0.7729251980781555,0.7221349477767944
6656887,0.8888852596282959,0.6698586344718933,0.7639836668968201,0.6867813467979431
15948167,0.8867925405502319,0.7781720757484436,0.8289391398429871,0.787821888923645
7142728,0.7985963225364685,0.5668408870697021,0.663050651550293,0.5837824940681458
12031091,0.7654484510421753,0.6751150488853455,0.7174495458602905,0.6831774711608887
33455639,0.8417245149612427,0.7431056499481201,0.7893466949462891,0.7519152760505676
